listing_id,city,state,locality,property_type,area_sqft,builtup_area_sqft,bhk,bathrooms,property_age,year_built,floor,total_floors,furnishing,parking,amenities_count,facing,latitude,longitude,price,price_per_sqft,currency,listing_status,synthetic_data,log_price,location_key
IND-000001,Indore,Madhya Pradesh,Super Corridor,Apartment,1554,1554,3,3,6,2020,2,5,Furnished,1,6,South,22.7224285,75.8102007,6880000,4427.28,INR,Active,True,15.744129,Indore | Super Corridor
IND-011423,Kolkata,West Bengal,Salt Lake,Apartment,1111,1111,2,2,14,2012,18,19,Semi-Furnished,3,7,North,22.6007823,88.4404053,6460000,5814.58,INR,Sold,True,15.68114,Kolkata | Salt Lake
IND-011424,Jaipur,Rajasthan,C-Scheme,Apartment,1212,1212,3,3,1,2025,7,9,Furnished,1,7,West,26.908724,75.8039331,6790000,5602.31,INR,Active,True,15.730962,Jaipur | C-Scheme
IND-011425,Lucknow,Uttar Pradesh,Gomti Nagar,Plot,4073,4073,0,0,19,2007,0,0,Semi-Furnished,2,9,East,26.849825,80.9991883,12370000,3037.07,INR,Active,True,16.330785,Lucknow | Gomti Nagar
IND-011426,Ahmedabad,Gujarat,Prahlad Nagar,Apartment,2170,2170,4,4,11,2015,24,28,Semi-Furnished,0,8,South-East,23.0109892,72.5136674,12100000,5576.04,INR,Active,True,16.308716,Ahmedabad | Prahlad Nagar
IND-011427,Ahmedabad,Gujarat,Thaltej,Apartment,2269,2269,4,4,21,2005,16,19,Furnished,2,8,South-East,23.0599882,72.5118681,11310000,4984.57,INR,Active,True,16.241198,Ahmedabad | Thaltej
IND-011428,Coimbatore,Tamil Nadu,RS Puram,Apartment,1894,1894,3,3,17,2009,18,26,Unfurnished,2,6,North,11.0054784,76.9511452,6350000,3352.69,INR,Active,True,15.663966,Coimbatore | RS Puram
IND-011429,Jaipur,Rajasthan,Mansarovar,Villa,3296,3296,4,4,22,2004,0,0,Furnished,3,11,South-East,26.8388536,75.7560319,14610000,4432.65,INR,Active,True,16.497217,Jaipur | Mansarovar
IND-011430,Kolkata,West Bengal,Salt Lake,Apartment,848,848,1,1,23,2003,8,18,Furnished,2,11,North-West,22.5950382,88.4500111,4360000,5141.51,INR,Active,True,15.287983,Kolkata | Salt Lake
IND-011431,Kochi,Kerala,Marine Drive,Apartment,1500,1500,3,4,7,2019,20,23,Furnished,1,3,North-East,9.9768296,76.2631093,8950000,5966.67,INR,Active,True,16.007164,Kochi | Marine Drive
IND-011432,Mumbai,Maharashtra,Borivali,Independent House,1605,1605,3,3,22,2004,0,0,Unfurnished,1,12,South,19.2317419,72.8580502,23140000,14417.45,INR,Sold,True,16.957073,Mumbai | Borivali
IND-011433,Indore,Madhya Pradesh,Bhawarkuan,Apartment,1755,1755,3,3,20,2006,5,9,Unfurnished,2,7,South-West,22.6841702,75.863067,7360000,4193.73,INR,Sold,True,15.811571,Indore | Bhawarkuan
IND-011434,Chennai,Tamil Nadu,OMR,Apartment,1569,1569,3,4,0,2026,22,29,Unfurnished,1,3,East,12.9331083,80.2281042,10670000,6800.51,INR,Active,True,16.182947,Chennai | OMR
IND-011435,Pune,Maharashtra,Hinjewadi,Independent House,1349,1349,2,2,9,2017,0,0,Furnished,1,7,West,18.590977,73.7385604,9720000,7205.34,INR,Active,True,16.089696,Pune | Hinjewadi
IND-011436,Chennai,Tamil Nadu,OMR,Apartment,1206,1206,2,2,16,2010,19,27,Furnished,0,8,South-West,12.9267517,80.2304635,8220000,6815.92,INR,Sold,True,15.922081,Chennai | OMR
IND-011437,Coimbatore,Tamil Nadu,Saravanampatti,Independent House,1500,1500,3,4,14,2012,0,0,Furnished,1,12,South-West,11.0820325,77.0073595,5530000,3686.67,INR,Active,True,15.525699,Coimbatore | Saravanampatti
IND-011438,Pune,Maharashtra,Hadapsar,Apartment,1350,1350,3,3,24,2002,4,14,Semi-Furnished,2,12,South-East,18.5141221,73.9344248,8160000,6044.44,INR,Sold,True,15.914755,Pune | Hadapsar
IND-011439,Indore,Madhya Pradesh,Bhawarkuan,Apartment,2363,2363,4,4,23,2003,16,26,Unfurnished,0,0,North-East,22.6823805,75.8517471,7530000,3186.63,INR,Sold,True,15.834406,Indore | Bhawarkuan
IND-011440,Pune,Maharashtra,Hinjewadi,Apartment,1413,1413,2,3,3,2023,25,33,Unfurnished,1,2,East,18.5902243,73.7421636,10320000,7303.61,INR,Active,True,16.149594,Pune | Hinjewadi
IND-011441,Jaipur,Rajasthan,Tonk Road,Apartment,2280,2280,4,4,10,2016,14,22,Semi-Furnished,1,1,East,26.8654675,75.7955725,8700000,3815.79,INR,Active,True,15.978834,Jaipur | Tonk Road
IND-011442,Nagpur,Maharashtra,Manish Nagar,Villa,3171,3171,4,4,11,2015,0,0,Semi-Furnished,1,9,East,21.0879816,79.065243,13140000,4143.8,INR,Active,True,16.391172,Nagpur | Manish Nagar
IND-011443,Jaipur,Rajasthan,Vaishali Nagar,Apartment,1821,1821,3,3,8,2018,17,17,Furnished,2,2,South-East,26.8866064,75.7357684,8160000,4481.05,INR,Active,True,15.914755,Jaipur | Vaishali Nagar
IND-011444,Nagpur,Maharashtra,Wardha Road,Villa,3210,3210,4,4,12,2014,0,0,Unfurnished,3,5,North,21.0903071,79.0425345,11490000,3579.44,INR,Active,True,16.256988,Nagpur | Wardha Road
IND-011445,Indore,Madhya Pradesh,Palasia,Apartment,1075,1075,2,2,22,2004,5,5,Semi-Furnished,2,2,North,22.71221,75.8531481,3320000,3088.37,INR,Active,True,15.015476,Indore | Palasia
IND-011446,Ahmedabad,Gujarat,Thaltej,Apartment,1307,1307,2,2,25,2001,14,15,Furnished,0,11,North-East,23.0623109,72.5064134,6620000,5065.03,INR,Active,True,15.705606,Ahmedabad | Thaltej
IND-011447,Indore,Madhya Pradesh,Palasia,Plot,2452,2452,0,0,9,2017,0,0,Unfurnished,1,0,South-East,22.7307493,75.8644078,7650000,3119.9,INR,Active,True,15.850216,Indore | Palasia
IND-011448,Delhi,Delhi,Dwarka,Apartment,1854,1854,3,3,7,2019,2,6,Semi-Furnished,2,9,South,28.593489,77.0404734,17580000,9482.2,INR,Active,True,16.682273,Delhi | Dwarka
IND-011449,Chennai,Tamil Nadu,OMR,Villa,1797,1797,4,5,24,2002,0,0,Furnished,1,10,West,12.9294429,80.2264495,12140000,6755.7,INR,Sold,True,16.312016,Chennai | OMR
IND-011450,Ahmedabad,Gujarat,Thaltej,Plot,1465,1465,0,0,19,2007,0,0,Semi-Furnished,2,8,North-East,23.0519444,72.5088024,4460000,3044.37,INR,Active,True,15.31066,Ahmedabad | Thaltej
IND-011451,Indore,Madhya Pradesh,Vijay Nagar,Apartment,1376,1376,2,2,19,2007,24,33,Furnished,3,5,East,22.7543834,75.8925534,4360000,3168.6,INR,Active,True,15.287983,Indore | Vijay Nagar
IND-011452,Indore,Madhya Pradesh,Bhawarkuan,Apartment,1597,1597,3,3,5,2021,4,8,Unfurnished,2,8,East,22.693123,75.8630585,6760000,4232.94,INR,Sold,True,15.726534,Indore | Bhawarkuan
IND-011453,Lucknow,Uttar Pradesh,Aliganj,Plot,2976,2976,0,0,16,2010,0,0,Furnished,1,1,South-West,26.8863355,80.9453059,8630000,2899.87,INR,Sold,True,15.970755,Lucknow | Aliganj
IND-011454,Ahmedabad,Gujarat,Satellite,Apartment,1670,1670,3,3,7,2019,17,24,Semi-Furnished,2,9,North-West,23.0287069,72.5122924,8880000,5317.37,INR,Active,True,15.999312,Ahmedabad | Satellite
IND-011455,Ahmedabad,Gujarat,Bopal,Apartment,1019,1019,2,2,8,2018,13,18,Furnished,1,4,West,23.0325924,72.4544268,6420000,6300.29,INR,Active,True,15.674929,Ahmedabad | Bopal
IND-011456,Chandigarh,Chandigarh,Mohali,Plot,2531,2531,0,0,21,2005,0,0,Unfurnished,1,4,North,30.7018468,76.7289849,10380000,4101.15,INR,Active,True,16.155392,Chandigarh | Mohali
IND-011457,Chennai,Tamil Nadu,Adyar,Independent House,2659,2659,4,4,11,2015,0,0,Furnished,3,7,South,12.9958977,80.2569026,17830000,6705.53,INR,Active,True,16.696393,Chennai | Adyar
IND-011458,Jaipur,Rajasthan,Vaishali Nagar,Villa,4787,4787,5,5,17,2009,0,0,Furnished,3,1,West,26.9018876,75.7444416,20180000,4215.58,INR,Active,True,16.820203,Jaipur | Vaishali Nagar
IND-011459,Kochi,Kerala,Tripunithura,Independent House,1506,1506,2,3,14,2012,0,0,Furnished,1,0,North-West,9.9450505,76.347442,7230000,4800.8,INR,Active,True,15.79375,Kochi | Tripunithura
IND-011460,Visakhapatnam,Andhra Pradesh,Rushikonda,Villa,2518,2518,4,5,23,2003,0,0,Furnished,0,9,South,17.7959384,83.3820108,9500000,3772.84,INR,Active,True,16.066802,Visakhapatnam | Rushikonda
IND-011461,Ahmedabad,Gujarat,Thaltej,Apartment,1701,1701,3,3,19,2007,4,7,Semi-Furnished,3,7,South-West,23.0571838,72.5086054,7260000,4268.08,INR,Sold,True,15.797891,Ahmedabad | Thaltej
IND-011462,Mumbai,Maharashtra,Andheri,Villa,4259,4259,5,6,9,2017,0,0,Furnished,1,0,East,19.1153639,72.8429881,122050000,28656.96,INR,Active,True,18.619941,Mumbai | Andheri
IND-011463,Delhi,Delhi,Mayur Vihar,Apartment,1836,1836,3,3,23,2003,2,5,Semi-Furnished,0,0,North,28.606762,77.2859335,16160000,8801.74,INR,Active,True,16.59805,Delhi | Mayur Vihar
IND-011464,Bengaluru,Karnataka,Indiranagar,Plot,3734,3734,0,0,21,2005,0,0,Furnished,3,3,North,12.9747401,77.6373205,26190000,7013.93,INR,Sold,True,17.080888,Bengaluru | Indiranagar
IND-011465,Nagpur,Maharashtra,Mihan,Villa,2909,2909,4,4,15,2011,0,0,Unfurnished,1,10,North-West,21.0873108,78.9310333,9710000,3337.92,INR,Sold,True,16.088667,Nagpur | Mihan
IND-011466,Pune,Maharashtra,Viman Nagar,Independent House,2109,2109,3,4,24,2002,0,0,Furnished,2,8,West,18.5738197,73.9228421,11570000,5486.01,INR,Active,True,16.263926,Pune | Viman Nagar
IND-011467,Kolkata,West Bengal,Ballygunge,Villa,2426,2426,4,4,0,2026,0,0,Furnished,3,0,West,22.5271688,88.3705485,15630000,6442.7,INR,Sold,True,16.564703,Kolkata | Ballygunge
IND-011468,Lucknow,Uttar Pradesh,Sushant Golf City,Apartment,1682,1682,3,3,21,2005,7,7,Furnished,1,11,South-East,26.7622036,81.0115929,6900000,4102.26,INR,Active,True,15.747032,Lucknow | Sushant Golf City
IND-011469,Jaipur,Rajasthan,Vaishali Nagar,Apartment,1985,1985,4,4,19,2007,3,8,Semi-Furnished,0,0,North-East,26.8815417,75.7430397,7040000,3546.6,INR,Sold,True,15.767119,Jaipur | Vaishali Nagar
IND-011470,Jaipur,Rajasthan,Malviya Nagar,Plot,4316,4316,0,0,21,2005,0,0,Unfurnished,1,12,East,26.84816,75.8139167,13290000,3079.24,INR,Active,True,16.402523,Jaipur | Malviya Nagar
IND-011471,Coimbatore,Tamil Nadu,RS Puram,Villa,2308,2308,4,5,0,2026,0,0,Semi-Furnished,2,9,East,11.021728,76.9477082,11760000,5095.32,INR,Active,True,16.280215,Coimbatore | RS Puram
IND-011472,Ahmedabad,Gujarat,Thaltej,Villa,4387,4387,5,5,17,2009,0,0,Furnished,2,3,South-West,23.0510559,72.5166465,21990000,5012.54,INR,Sold,True,16.906098,Ahmedabad | Thaltej
IND-011473,Jaipur,Rajasthan,Jagatpura,Independent House,2079,2079,3,3,11,2015,0,0,Furnished,0,7,South-West,26.8292865,75.8427902,8940000,4300.14,INR,Active,True,16.006046,Jaipur | Jagatpura
IND-011474,Nagpur,Maharashtra,Hingna,Independent House,2205,2205,3,3,25,2001,0,0,Semi-Furnished,1,12,North-East,21.1024674,78.9810553,7190000,3260.77,INR,Active,True,15.788202,Nagpur | Hingna
IND-011475,Indore,Madhya Pradesh,Rau,Villa,2582,2582,4,5,9,2017,0,0,Furnished,2,7,East,22.6428697,75.8109378,12420000,4810.22,INR,Active,True,16.334819,Indore | Rau
IND-011476,Chandigarh,Chandigarh,Zirakpur,Plot,1027,1027,0,0,17,2009,0,0,Furnished,2,2,South-East,30.6408762,76.8200633,4850000,4722.49,INR,Active,True,15.394489,Chandigarh | Zirakpur
IND-011477,Coimbatore,Tamil Nadu,RS Puram,Villa,2652,2652,4,4,11,2015,0,0,Semi-Furnished,3,8,South,11.0068904,76.9471511,11510000,4340.12,INR,Active,True,16.258727,Coimbatore | RS Puram
IND-011478,Pune,Maharashtra,Viman Nagar,Plot,1375,1375,0,0,0,2026,0,0,Unfurnished,3,10,South-East,18.5719706,73.9134787,6080000,4421.82,INR,Sold,True,15.620515,Pune | Viman Nagar
IND-011479,Bengaluru,Karnataka,Yelahanka,Apartment,1561,1561,3,4,15,2011,21,22,Furnished,3,5,South,13.09324,77.5972992,11400000,7303.01,INR,Active,True,16.249124,Bengaluru | Yelahanka
IND-011480,Pune,Maharashtra,Wakad,Independent House,1386,1386,2,2,1,2025,0,0,Furnished,2,7,North,18.5925437,73.7526111,9320000,6724.39,INR,Active,True,16.047673,Pune | Wakad
IND-011481,Lucknow,Uttar Pradesh,Mahanagar,Apartment,1366,1366,2,2,3,2023,12,18,Furnished,2,5,West,26.876624,80.9897216,6550000,4795.02,INR,Sold,True,15.694976,Lucknow | Mahanagar
IND-011482,Kolkata,West Bengal,Behala,Apartment,1229,1229,2,2,19,2007,22,23,Furnished,3,12,North-West,22.4911713,88.3061316,6170000,5020.34,INR,Active,True,15.63521,Kolkata | Behala
IND-011483,Visakhapatnam,Andhra Pradesh,MVP Colony,Apartment,1005,1005,2,3,11,2015,9,12,Semi-Furnished,0,2,North,17.7385112,83.3100388,3990000,3970.15,INR,Sold,True,15.199302,Visakhapatnam | MVP Colony
IND-011484,Coimbatore,Tamil Nadu,Saibaba Colony,Plot,1341,1341,0,0,16,2010,0,0,Furnished,1,2,North-West,11.0123782,76.9321267,3160000,2356.45,INR,Sold,True,14.966083,Coimbatore | Saibaba Colony
IND-011485,Bengaluru,Karnataka,Indiranagar,Apartment,1264,1264,2,3,1,2025,20,20,Unfurnished,2,6,North,12.9772434,77.6430967,11920000,9430.38,INR,Active,True,16.293728,Bengaluru | Indiranagar
IND-011486,Ahmedabad,Gujarat,Gota,Apartment,1798,1798,3,3,24,2002,22,22,Furnished,2,12,North-East,23.0898263,72.5302375,8560000,4760.85,INR,Sold,True,15.962611,Ahmedabad | Gota
IND-011487,Coimbatore,Tamil Nadu,Saravanampatti,Apartment,1685,1685,3,4,7,2019,17,25,Unfurnished,2,0,South-East,11.0686346,77.0004739,6060000,3596.44,INR,Active,True,15.617221,Coimbatore | Saravanampatti
IND-011488,Visakhapatnam,Andhra Pradesh,Gajuwaka,Independent House,1559,1559,2,3,5,2021,0,0,Semi-Furnished,0,3,East,17.6869352,83.2157622,5690000,3649.78,INR,Active,True,15.554221,Visakhapatnam | Gajuwaka
IND-011489,Chandigarh,Chandigarh,Sector 22,Apartment,1641,1641,3,3,18,2008,14,20,Furnished,3,8,North-East,30.7272524,76.7739378,9640000,5874.47,INR,Sold,True,16.081432,Chandigarh | Sector 22
IND-011490,Lucknow,Uttar Pradesh,Hazratganj,Apartment,1626,1626,3,3,18,2008,24,30,Semi-Furnished,0,8,West,26.8417217,80.952862,6130000,3769.99,INR,Active,True,15.628705,Lucknow | Hazratganj
IND-011491,Delhi,Delhi,Mayur Vihar,Apartment,1835,1835,3,3,20,2006,21,27,Semi-Furnished,2,9,West,28.607156,77.2965587,14690000,8005.45,INR,Sold,True,16.502678,Delhi | Mayur Vihar
IND-011492,Kolkata,West Bengal,Rajarhat,Apartment,1756,1756,3,3,2,2024,9,16,Semi-Furnished,1,9,North-West,22.6225941,88.4509365,10280000,5854.21,INR,Active,True,16.145711,Kolkata | Rajarhat
IND-011493,Nagpur,Maharashtra,Sadar,Plot,2818,2818,0,0,14,2012,0,0,Semi-Furnished,2,1,South-East,21.1620677,79.0853039,5700000,2022.71,INR,Active,True,15.555977,Nagpur | Sadar
IND-011494,Mumbai,Maharashtra,Thane,Plot,3361,3361,0,0,0,2026,0,0,Unfurnished,2,3,East,19.2263672,72.9870627,39410000,11725.68,INR,Active,True,17.48953,Mumbai | Thane
IND-011495,Indore,Madhya Pradesh,Palasia,Villa,4514,4514,5,6,13,2013,0,0,Unfurnished,2,6,South-East,22.7238682,75.8544696,18540000,4107.22,INR,Active,True,16.735441,Indore | Palasia
IND-011496,Lucknow,Uttar Pradesh,Hazratganj,Apartment,1543,1543,3,3,8,2018,24,32,Furnished,1,0,West,26.8525713,80.9527362,6210000,4024.63,INR,Sold,True,15.641672,Lucknow | Hazratganj
IND-011497,Chandigarh,Chandigarh,Mohali,Apartment,1768,1768,3,3,22,2004,7,13,Semi-Furnished,1,9,South-East,30.6959069,76.7303962,9480000,5361.99,INR,Active,True,16.064695,Chandigarh | Mohali
IND-011498,Visakhapatnam,Andhra Pradesh,MVP Colony,Apartment,1079,1079,2,3,9,2017,25,27,Furnished,1,7,South-West,17.7327109,83.3209101,4340000,4022.24,INR,Active,True,15.283385,Visakhapatnam | MVP Colony
IND-011499,Mumbai,Maharashtra,Thane,Apartment,2306,2306,4,4,16,2010,13,18,Furnished,1,10,South,19.2272903,72.9820514,42760000,18542.93,INR,Active,True,17.571114,Mumbai | Thane
IND-011500,Mumbai,Maharashtra,Borivali,Independent House,2294,2294,4,5,16,2010,0,0,Semi-Furnished,3,4,North-East,19.2216085,72.8560055,35570000,15505.67,INR,Active,True,17.387013,Mumbai | Borivali
IND-011501,Kolkata,West Bengal,New Town,Plot,3298,3298,0,0,11,2015,0,0,Unfurnished,1,10,South-West,22.5748229,88.4358168,11800000,3577.93,INR,Active,True,16.28361,Kolkata | New Town
IND-011502,Chandigarh,Chandigarh,Panchkula,Apartment,1575,1575,3,3,9,2017,21,23,Furnished,1,11,North,30.6953944,76.869366,11210000,7117.46,INR,Active,True,16.232317,Chandigarh | Panchkula
IND-011503,Kolkata,West Bengal,Ballygunge,Apartment,1317,1317,2,2,16,2010,24,28,Furnished,2,6,East,22.538331,88.3611285,5580000,4236.9,INR,Active,True,15.5347,Kolkata | Ballygunge
IND-011504,Ahmedabad,Gujarat,Chandkheda,Plot,2137,2137,0,0,14,2012,0,0,Unfurnished,1,9,North-East,23.113159,72.5868978,6910000,3233.5,INR,Active,True,15.74848,Ahmedabad | Chandkheda
IND-011505,Kolkata,West Bengal,Salt Lake,Villa,2102,2102,4,4,24,2002,0,0,Semi-Furnished,3,7,North-West,22.598313,88.4498233,13100000,6232.16,INR,Active,True,16.388123,Kolkata | Salt Lake
IND-011506,Coimbatore,Tamil Nadu,Singanallur,Apartment,753,753,1,1,3,2023,11,12,Semi-Furnished,2,11,North,11.0131117,77.0354165,3280000,4355.91,INR,Sold,True,15.003354,Coimbatore | Singanallur
IND-011507,Coimbatore,Tamil Nadu,RS Puram,Apartment,1216,1216,2,3,0,2026,23,31,Unfurnished,3,6,South-West,11.0091842,76.9439773,4320000,3552.63,INR,Active,True,15.278766,Coimbatore | RS Puram
IND-011508,Delhi,Delhi,Saket,Apartment,2405,2405,4,4,12,2014,19,24,Unfurnished,1,6,North-West,28.5270513,77.2037703,19500000,8108.11,INR,Sold,True,16.785925,Delhi | Saket
IND-011509,Lucknow,Uttar Pradesh,Gomti Nagar,Apartment,905,905,1,2,10,2016,16,19,Semi-Furnished,1,9,South-West,26.8445952,80.9939368,4340000,4795.58,INR,Sold,True,15.283385,Lucknow | Gomti Nagar
IND-011510,Nagpur,Maharashtra,Hingna,Villa,2864,2864,3,4,20,2006,0,0,Semi-Furnished,2,7,West,21.120439,78.9726135,10640000,3715.08,INR,Active,True,16.180131,Nagpur | Hingna
IND-011511,Delhi,Delhi,Mayur Vihar,Apartment,1604,1604,3,4,11,2015,17,21,Unfurnished,1,11,North-East,28.6092375,77.3040291,13150000,8198.25,INR,Active,True,16.391932,Delhi | Mayur Vihar
IND-011512,Jaipur,Rajasthan,Tonk Road,Apartment,1541,1541,3,3,10,2016,11,20,Semi-Furnished,2,6,North,26.8676694,75.7985607,7230000,4691.76,INR,Active,True,15.79375,Jaipur | Tonk Road
IND-011513,Chandigarh,Chandigarh,Sector 34,Apartment,1549,1549,3,4,10,2016,23,25,Unfurnished,0,4,West,30.7171869,76.7486221,11930000,7701.74,INR,Active,True,16.294567,Chandigarh | Sector 34
IND-011514,Kochi,Kerala,Marine Drive,Apartment,704,704,1,2,18,2008,2,6,Semi-Furnished,2,9,North-East,9.9737532,76.2766346,3300000,4687.5,INR,Active,True,15.009433,Kochi | Marine Drive
IND-011515,Mumbai,Maharashtra,Navi Mumbai,Independent House,1322,1322,3,3,20,2006,0,0,Furnished,1,12,West,19.0328017,73.0263199,21820000,16505.3,INR,Active,True,16.898338,Mumbai | Navi Mumbai
IND-011516,Chandigarh,Chandigarh,Panchkula,Independent House,2256,2256,4,4,10,2016,0,0,Furnished,2,0,West,30.6994902,76.8588032,13400000,5939.72,INR,Active,True,16.410765,Chandigarh | Panchkula
IND-011517,Chennai,Tamil Nadu,Tambaram,Plot,3073,3073,0,0,0,2026,0,0,Furnished,3,11,South-West,12.9248293,80.0983609,11590000,3771.56,INR,Active,True,16.265653,Chennai | Tambaram
IND-011518,Ahmedabad,Gujarat,Satellite,Plot,4283,4283,0,0,18,2008,0,0,Furnished,1,10,East,23.0275283,72.5158764,18180000,4244.69,INR,Sold,True,16.715833,Ahmedabad | Satellite
IND-011519,Delhi,Delhi,Dwarka,Independent House,1234,1234,2,2,11,2015,0,0,Semi-Furnished,3,4,North-West,28.5949293,77.0533057,10330000,8371.15,INR,Sold,True,16.150563,Delhi | Dwarka
IND-011520,Pune,Maharashtra,Kharadi,Apartment,1313,1313,2,2,2,2024,10,10,Furnished,2,9,East,18.5574837,73.948622,11110000,8461.54,INR,Active,True,16.223356,Pune | Kharadi
IND-011521,Chandigarh,Chandigarh,Sector 22,Villa,4236,4236,5,5,13,2013,0,0,Unfurnished,1,1,North-West,30.7342739,76.7790477,26000000,6137.87,INR,Active,True,17.073607,Chandigarh | Sector 22
IND-011522,Kochi,Kerala,Vyttila,Apartment,855,855,2,2,3,2023,9,18,Unfurnished,1,12,East,9.9650375,76.3098657,3470000,4058.48,INR,Sold,True,15.059665,Kochi | Vyttila
IND-011523,Bengaluru,Karnataka,Whitefield,Independent House,2805,2805,4,5,0,2026,0,0,Semi-Furnished,1,9,West,12.9738836,77.756026,21230000,7568.63,INR,Active,True,16.870926,Bengaluru | Whitefield
IND-011524,Coimbatore,Tamil Nadu,RS Puram,Independent House,2797,2797,4,5,19,2007,0,0,Furnished,2,2,North-West,11.0102056,76.9430682,10240000,3661.07,INR,Active,True,16.141812,Coimbatore | RS Puram
IND-011525,Indore,Madhya Pradesh,Rau,Independent House,1977,1977,3,3,23,2003,0,0,Unfurnished,0,0,North-West,22.6433446,75.8092614,6320000,3196.76,INR,Active,True,15.65923,Indore | Rau
IND-011526,Pune,Maharashtra,Baner,Apartment,1504,1504,3,4,16,2010,3,6,Semi-Furnished,1,12,North-East,18.5613587,73.7839556,11130000,7400.27,INR,Active,True,16.225155,Pune | Baner
IND-011527,Ahmedabad,Gujarat,Thaltej,Independent House,2606,2606,4,5,21,2005,0,0,Semi-Furnished,1,7,West,23.0472598,72.5046849,11580000,4443.59,INR,Active,True,16.26479,Ahmedabad | Thaltej
IND-011528,Jaipur,Rajasthan,Jagatpura,Apartment,1691,1691,3,4,10,2016,11,16,Semi-Furnished,1,12,East,26.8290845,75.8478869,8400000,4967.47,INR,Active,True,15.943742,Jaipur | Jagatpura
IND-011529,Jaipur,Rajasthan,Malviya Nagar,Villa,1843,1843,3,3,1,2025,0,0,Unfurnished,0,6,North-West,26.8552511,75.8091227,11050000,5995.66,INR,Sold,True,16.217941,Jaipur | Malviya Nagar
IND-011530,Visakhapatnam,Andhra Pradesh,Madhurawada,Apartment,1008,1008,2,3,2,2024,13,21,Furnished,1,2,North-East,17.8048674,83.3770404,4030000,3998.02,INR,Sold,True,15.209277,Visakhapatnam | Madhurawada
IND-011531,Lucknow,Uttar Pradesh,Indira Nagar,Apartment,1049,1049,2,2,19,2007,24,25,Furnished,0,10,South-East,26.8866908,81.0295116,3670000,3498.57,INR,Sold,True,15.115702,Lucknow | Indira Nagar
IND-011532,Chennai,Tamil Nadu,Porur,Plot,3433,3433,0,0,24,2002,0,0,Semi-Furnished,3,10,North-West,13.0347719,80.1508126,11670000,3399.36,INR,Active,True,16.272532,Chennai | Porur
IND-011533,Visakhapatnam,Andhra Pradesh,Gajuwaka,Plot,3860,3860,0,0,19,2007,0,0,Unfurnished,0,0,North-East,17.6879612,83.2038163,9990000,2588.08,INR,Active,True,16.117095,Visakhapatnam | Gajuwaka
IND-011534,Chennai,Tamil Nadu,Anna Nagar,Apartment,2597,2597,4,4,9,2017,12,14,Unfurnished,1,2,South,13.0791233,80.2191402,16590000,6388.14,INR,Active,True,16.624311,Chennai | Anna Nagar
IND-011535,Kochi,Kerala,Kakkanad,Independent House,2255,2255,4,4,17,2009,0,0,Furnished,0,9,West,10.030407,76.3411128,11420000,5064.3,INR,Active,True,16.250877,Kochi | Kakkanad
IND-011536,Chennai,Tamil Nadu,Velachery,Independent House,1813,1813,3,3,25,2001,0,0,Furnished,3,11,South-West,12.9948529,80.2268573,10160000,5603.97,INR,Active,True,16.133969,Chennai | Velachery
IND-011537,Lucknow,Uttar Pradesh,Sushant Golf City,Apartment,1570,1570,3,3,0,2026,12,22,Unfurnished,2,3,North,26.7655375,80.9974261,6510000,4146.5,INR,Active,True,15.68885,Lucknow | Sushant Golf City
IND-011538,Kolkata,West Bengal,Rajarhat,Apartment,946,946,2,2,0,2026,25,29,Furnished,1,0,North-East,22.6279586,88.4656132,5730000,6057.08,INR,Sold,True,15.561226,Kolkata | Rajarhat
IND-011539,Coimbatore,Tamil Nadu,Saibaba Colony,Apartment,1849,1849,3,4,3,2023,15,17,Unfurnished,1,2,South-West,11.0186097,76.9558291,6000000,3245.0,INR,Sold,True,15.60727,Coimbatore | Saibaba Colony
IND-011540,Indore,Madhya Pradesh,Scheme 78,Apartment,1252,1252,2,2,8,2018,5,13,Semi-Furnished,2,9,South-East,22.7506351,75.8889532,4840000,3865.81,INR,Active,True,15.392425,Indore | Scheme 78
IND-011541,Bengaluru,Karnataka,Whitefield,Apartment,1502,1502,3,3,22,2004,15,22,Furnished,2,3,East,12.966549,77.7489804,13060000,8695.07,INR,Active,True,16.385065,Bengaluru | Whitefield
IND-011542,Delhi,Delhi,Dwarka,Villa,3131,3131,4,4,12,2014,0,0,Furnished,2,10,South-West,28.5844053,77.0459246,36990000,11814.12,INR,Active,True,17.426158,Delhi | Dwarka
IND-011543,Chandigarh,Chandigarh,Zirakpur,Apartment,1583,1583,3,3,25,2001,10,12,Semi-Furnished,2,8,North,30.6339092,76.8140917,8450000,5337.97,INR,Active,True,15.949677,Chandigarh | Zirakpur
IND-011544,Jaipur,Rajasthan,C-Scheme,Villa,3310,3310,4,4,25,2001,0,0,Furnished,2,10,West,26.9107159,75.8040251,18180000,5492.45,INR,Active,True,16.715833,Jaipur | C-Scheme
IND-011545,Kochi,Kerala,Tripunithura,Plot,2607,2607,0,0,8,2018,0,0,Unfurnished,2,5,South,9.9507608,76.3530922,9780000,3751.44,INR,Active,True,16.09585,Kochi | Tripunithura
IND-011546,Ahmedabad,Gujarat,Chandkheda,Apartment,577,577,1,2,16,2010,9,19,Unfurnished,1,10,North-East,23.1114994,72.5842018,2730000,4731.37,INR,Active,True,14.819813,Ahmedabad | Chandkheda
